Date,Time,Token ID
2021-05-01,08:00,3244
2021-05-01,08:01,1055
2021-05-01,08:01,5151
2021-05-01,08:01,4936
2021-05-01,08:01,5297
2021-05-01,08:02,5366
2021-05-01,08:02,1432
2021-05-01,08:02,2254
2021-05-01,08:02,2624
2021-05-01,08:03,4160
2021-05-01,08:03,1888
2021-05-01,08:03,1759
2021-05-01,08:04,1817
2021-05-01,08:04,2807
2021-05-01,08:05,1598
2021-05-01,08:05,3098
2021-05-01,08:05,5214
2021-05-01,08:06,1667
2021-05-01,08:07,2841
2021-05-01,08:09,3591
2021-05-01,08:09,2194
2021-05-01,08:09,1113
2021-05-01,08:09,1204
2021-05-01,08:09,1974
2021-05-01,08:09,4010
2021-05-01,08:10,5245
2021-05-01,08:10,1833
2021-05-01,08:10,3389
2021-05-01,08:10,3075
2021-05-01,08:10,4909
2021-05-01,08:11,2725
2021-05-01,08:11,3825
2021-05-01,08:12,2845
2021-05-01,08:12,4425
2021-05-01,08:12,4174
2021-05-01,08:12,2905
2021-05-01,08:13,4291
2021-05-01,08:13,3831
2021-05-01,08:13,1214
2021-05-01,08:13,4353
2021-05-01,08:14,4131
2021-05-01,08:14,4150
2021-05-01,08:14,4294
2021-05-01,08:15,4643
2021-05-01,08:15,4707
2021-05-01,08:16,3857
2021-05-01,08:16,1300
2021-05-01,08:17,5473
2021-05-01,08:17,4228
2021-05-01,08:17,1479
2021-05-01,08:19,4285
2021-05-01,08:19,1162
2021-05-01,08:19,5326
2021-05-01,08:19,3242
2021-05-01,08:20,1820
2021-05-01,08:20,1719
2021-05-01,08:20,5059
2021-05-01,08:20,1706
2021-05-01,08:22,3883
2021-05-01,08:22,2507
2021-05-01,08:22,3513
2021-05-01,08:23,1679
2021-05-01,08:23,4809
2021-05-01,08:24,1778
2021-05-01,08:24,5010
2021-05-01,08:24,2919
2021-05-01,08:24,2128
2021-05-01,08:26,4491
2021-05-01,08:26,2770
2021-05-01,08:26,1587
2021-05-01,08:27,2364
2021-05-01,08:27,3393
2021-05-01,08:28,1738
2021-05-01,08:28,2854
2021-05-01,08:29,5096
2021-05-01,08:29,4088
2021-05-01,08:29,5192
2021-05-01,08:30,2531
2021-05-01,08:31,4500
2021-05-01,08:31,5211
2021-05-01,08:31,5045
2021-05-01,08:32,2750
2021-05-01,08:32,3122
2021-05-01,08:33,1290
2021-05-01,08:33,2838
2021-05-01,08:34,2827
2021-05-01,08:36,1194
2021-05-01,08:36,2758
2021-05-01,08:36,2548
2021-05-01,08:36,3877
2021-05-01,08:37,3010
