Date,Time,Token ID
2021-06-29,08:00,1379
2021-06-29,08:00,4526
2021-06-29,08:00,4458
2021-06-29,08:02,3412
2021-06-29,08:02,1277
2021-06-29,08:02,2678
2021-06-29,08:03,2692
2021-06-29,08:03,4902
2021-06-29,08:03,1669
2021-06-29,08:04,2844
2021-06-29,08:04,4219
2021-06-29,08:05,5342
2021-06-29,08:05,2884
2021-06-29,08:05,2044
2021-06-29,08:05,5279
2021-06-29,08:06,3693
2021-06-29,08:06,4200
2021-06-29,08:07,5297
2021-06-29,08:08,2987
2021-06-29,08:08,1647
2021-06-29,08:08,1314
2021-06-29,08:09,1436
2021-06-29,08:09,3054
2021-06-29,08:09,2093
2021-06-29,08:09,2195
2021-06-29,08:10,4008
2021-06-29,08:10,4806
2021-06-29,08:11,3046
2021-06-29,08:11,2554
2021-06-29,08:11,4938
2021-06-29,08:11,5010
2021-06-29,08:11,5475
2021-06-29,08:12,3084
2021-06-29,08:12,4517
2021-06-29,08:12,4614
2021-06-29,08:12,2463
2021-06-29,08:13,1438
2021-06-29,08:13,3340
2021-06-29,08:13,2223
2021-06-29,08:13,3378
2021-06-29,08:13,4090
2021-06-29,08:14,1281
2021-06-29,08:15,2055
2021-06-29,08:15,4706
2021-06-29,08:16,4838
2021-06-29,08:16,4353
2021-06-29,08:16,5466
2021-06-29,08:17,4069
2021-06-29,08:17,1083
2021-06-29,08:17,3244
2021-06-29,08:18,2685
2021-06-29,08:18,4129
2021-06-29,08:18,1492
2021-06-29,08:18,2724
2021-06-29,08:18,1495
2021-06-29,08:18,1165
2021-06-29,08:19,1837
2021-06-29,08:19,4224
2021-06-29,08:19,2511
2021-06-29,08:19,3860
2021-06-29,08:19,5045
2021-06-29,08:20,5073
2021-06-29,08:20,1345
2021-06-29,08:21,4820
2021-06-29,08:22,4213
2021-06-29,08:22,5492
2021-06-29,08:23,5318
2021-06-29,08:23,2515
2021-06-29,08:23,5326
2021-06-29,08:24,4338
2021-06-29,08:24,3757
2021-06-29,08:24,5278
2021-06-29,08:25,4856
2021-06-29,08:25,5448
2021-06-29,08:26,1744
2021-06-29,08:26,2827
2021-06-29,08:26,4158
2021-06-29,08:27,3207
2021-06-29,08:28,1270
2021-06-29,08:28,2220
2021-06-29,08:28,3273
2021-06-29,08:29,3047
2021-06-29,08:29,4551
2021-06-29,08:30,4923
2021-06-29,08:30,1671
2021-06-29,08:31,1539
2021-06-29,08:31,5323
2021-06-29,08:31,3687
2021-06-29,08:31,3158
2021-06-29,08:32,3933
2021-06-29,08:32,2375
2021-06-29,08:32,4936
2021-06-29,08:32,3940
2021-06-29,08:32,4111
2021-06-29,08:33,4604
2021-06-29,08:33,4654
2021-06-29,08:33,1415
2021-06-29,08:34,3867
2021-06-29,08:34,3658
2021-06-29,08:34,3336
2021-06-29,08:35,3663
2021-06-29,08:35,3459
2021-06-29,08:35,2658
2021-06-29,08:36,4489
2021-06-29,08:36,4307
2021-06-29,08:36,4514
2021-06-29,08:36,2951
2021-06-29,08:36,1666
2021-06-29,08:38,4002
2021-06-29,08:38,4228
2021-06-29,08:38,1058
2021-06-29,08:38,3973
2021-06-29,08:38,2836
2021-06-29,08:39,2789
2021-06-29,08:39,2762
2021-06-29,08:40,5247
2021-06-29,08:40,3747
2021-06-29,08:41,1194
2021-06-29,08:42,2668
2021-06-29,08:42,3579
2021-06-29,08:42,1591
2021-06-29,08:42,2649
2021-06-29,08:42,5403
2021-06-29,08:42,3806
2021-06-29,08:42,5207
2021-06-29,08:42,3921
2021-06-29,08:43,3161
2021-06-29,08:43,3051
2021-06-29,08:44,1300
2021-06-29,08:44,4279
2021-06-29,08:46,5332
2021-06-29,08:46,2134
2021-06-29,08:47,3433
2021-06-29,08:47,4579
2021-06-29,08:47,4835
2021-06-29,08:48,3868
2021-06-29,08:48,3392
2021-06-29,08:49,3135
2021-06-29,08:50,2488
2021-06-29,08:50,3805
2021-06-29,08:50,4543
2021-06-29,08:50,4678
2021-06-29,08:50,1607
2021-06-29,08:50,3589
2021-06-29,08:51,1667
2021-06-29,08:51,1130
2021-06-29,08:51,4577
2021-06-29,08:52,2459
2021-06-29,08:53,1017
2021-06-29,08:53,1651
2021-06-29,08:53,3557
2021-06-29,08:53,2895
2021-06-29,08:53,3188
2021-06-29,08:54,4791
2021-06-29,08:54,5118
2021-06-29,08:55,2334
2021-06-29,08:56,3314
2021-06-29,08:56,5104
2021-06-29,08:56,4669
2021-06-29,08:56,1955
2021-06-29,08:57,4329
2021-06-29,08:57,1511
2021-06-29,08:58,5246
2021-06-29,08:58,2128
2021-06-29,09:00,2458
2021-06-29,09:00,1764
2021-06-29,09:01,1018
2021-06-29,09:02,2179
2021-06-29,09:02,4940
2021-06-29,09:02,1724
2021-06-29,09:02,2175
2021-06-29,09:02,1332
2021-06-29,09:04,2123
2021-06-29,09:04,1346
2021-06-29,09:04,5299
2021-06-29,09:05,5461
2021-06-29,09:05,4088
2021-06-29,09:05,4974
2021-06-29,09:06,2723
2021-06-29,09:06,2047
2021-06-29,09:06,3578
2021-06-29,09:06,3498
2021-06-29,09:06,3162
2021-06-29,09:07,1913
2021-06-29,09:07,2238
2021-06-29,09:07,2144
2021-06-29,09:08,2787
2021-06-29,09:08,4336
2021-06-29,09:08,2305
2021-06-29,09:08,2006
2021-06-29,09:08,2284
2021-06-29,09:08,4723
2021-06-29,09:09,2392
2021-06-29,09:09,2082
2021-06-29,09:09,1879
2021-06-29,09:09,3839
2021-06-29,09:09,4574
2021-06-29,09:09,1394
2021-06-29,09:10,4394
2021-06-29,09:10,5409
2021-06-29,09:10,2571
2021-06-29,09:10,3276
2021-06-29,09:10,4282
2021-06-29,09:11,3035
2021-06-29,09:12,1605
2021-06-29,09:14,3584
2021-06-29,09:14,4726
2021-06-29,09:14,1613
2021-06-29,09:14,3902
2021-06-29,09:14,1027
2021-06-29,09:14,2501
2021-06-29,09:14,5274
2021-06-29,09:14,3526
2021-06-29,09:14,4414
2021-06-29,09:14,4311
2021-06-29,09:15,4542
2021-06-29,09:15,4812
2021-06-29,09:15,5350
2021-06-29,09:15,2290
2021-06-29,09:16,2633
