Date,Time,Token ID
2021-06-22,13:01,2008
2021-06-22,13:02,1947
2021-06-22,13:02,3054
2021-06-22,13:04,1927
2021-06-22,13:04,2094
2021-06-22,13:05,5489
2021-06-22,13:05,3178
2021-06-22,13:06,4057
2021-06-22,13:07,4254
2021-06-22,13:08,4410
2021-06-22,13:09,1598
2021-06-22,13:09,3780
2021-06-22,13:09,1778
2021-06-22,13:09,4186
2021-06-22,13:10,4820
2021-06-22,13:11,3986
2021-06-22,13:15,4572
2021-06-22,13:17,1835
2021-06-22,13:19,3247
2021-06-22,13:20,1254
2021-06-22,13:20,3438
2021-06-22,13:20,3161
2021-06-22,13:20,3545
2021-06-22,13:20,2306
2021-06-22,13:21,5028
2021-06-22,13:25,4150
2021-06-22,13:26,3892
2021-06-22,13:26,2762
2021-06-22,13:27,5320
2021-06-22,13:29,1738
2021-06-22,13:29,4288
2021-06-22,13:29,1669
2021-06-22,13:30,2717
2021-06-22,13:30,4637
2021-06-22,13:30,4723
2021-06-22,13:31,2371
2021-06-22,13:31,2678
2021-06-22,13:31,1415
2021-06-22,13:33,1112
2021-06-22,13:34,3098
2021-06-22,13:37,4706
2021-06-22,13:42,5429
2021-06-22,13:42,1593
2021-06-22,13:42,1131
2021-06-22,13:42,5045
2021-06-22,13:43,5358
2021-06-22,13:43,5315
2021-06-22,13:43,4282
2021-06-22,13:44,1370
2021-06-22,13:44,4307
2021-06-22,13:45,2483
2021-06-22,13:46,4542
2021-06-22,13:46,1566
2021-06-22,13:47,5367
2021-06-22,13:48,2750
2021-06-22,13:48,2147
2021-06-22,13:48,3229
2021-06-22,13:48,4359
2021-06-22,13:49,3340
2021-06-22,13:49,3578
2021-06-22,13:50,3151
2021-06-22,13:51,5245
2021-06-22,13:51,4534
2021-06-22,13:52,1158
2021-06-22,13:52,5491
2021-06-22,13:55,3960
2021-06-22,13:55,3125
2021-06-22,13:56,1135
2021-06-22,13:56,5444
2021-06-22,13:57,1238
2021-06-22,13:57,3831
2021-06-22,13:58,1425
2021-06-22,13:59,2660
2021-06-22,14:00,2669
2021-06-22,14:00,3749
2021-06-22,14:00,2029
