Date,Time,Token ID
2021-06-07,13:01,2548
2021-06-07,13:02,1591
2021-06-07,13:04,1633
2021-06-07,13:04,2827
2021-06-07,13:05,3764
2021-06-07,13:06,1216
2021-06-07,13:08,2055
2021-06-07,13:12,2082
2021-06-07,13:12,5287
2021-06-07,13:12,4150
2021-06-07,13:14,3642
2021-06-07,13:15,4604
2021-06-07,13:15,3780
2021-06-07,13:17,4224
2021-06-07,13:19,4513
2021-06-07,13:21,1313
2021-06-07,13:22,1605
2021-06-07,13:22,1511
2021-06-07,13:24,3167
2021-06-07,13:24,1286
2021-06-07,13:25,2772
2021-06-07,13:25,3075
2021-06-07,13:26,3825
2021-06-07,13:27,5349
2021-06-07,13:29,4310
2021-06-07,13:31,4497
2021-06-07,13:32,3867
2021-06-07,13:32,5274
2021-06-07,13:33,3276
2021-06-07,13:34,4364
2021-06-07,13:35,2905
2021-06-07,13:36,5246
2021-06-07,13:38,4254
2021-06-07,13:38,3985
2021-06-07,13:39,4050
2021-06-07,13:39,2939
2021-06-07,13:40,4277
2021-06-07,13:41,3459
2021-06-07,13:41,1279
2021-06-07,13:42,5437
2021-06-07,13:42,2400
2021-06-07,13:43,4809
2021-06-07,13:44,2134
2021-06-07,13:45,2237
2021-06-07,13:46,1187
2021-06-07,13:47,3247
2021-06-07,13:48,2482
2021-06-07,13:48,3720
2021-06-07,13:49,4251
2021-06-07,13:49,5448
2021-06-07,13:49,4776
2021-06-07,13:50,4240
2021-06-07,13:50,1974
2021-06-07,13:52,1747
2021-06-07,13:52,3207
2021-06-07,13:53,5444
2021-06-07,13:53,4353
2021-06-07,13:54,3211
2021-06-07,13:55,4060
2021-06-07,13:57,4200
2021-06-07,13:59,1125
2021-06-07,13:59,5318
2021-06-07,14:00,4170
2021-06-07,14:01,4394
2021-06-07,14:03,4434
2021-06-07,14:03,2220
2021-06-07,14:03,1593
2021-06-07,14:04,3986
2021-06-07,14:08,1432
2021-06-07,14:09,2819
2021-06-07,14:10,4138
2021-06-07,14:11,5461
2021-06-07,14:12,3452
2021-06-07,14:12,2543
2021-06-07,14:13,2166
2021-06-07,14:14,4489
2021-06-07,14:14,4798
2021-06-07,14:14,1438
2021-06-07,14:14,4282
2021-06-07,14:15,4614
2021-06-07,14:16,5061
2021-06-07,14:16,3438
2021-06-07,14:17,3806
2021-06-07,14:17,5185
2021-06-07,14:19,1122
2021-06-07,14:19,4219
2021-06-07,14:20,5367
2021-06-07,14:21,4728
2021-06-07,14:23,1017
2021-06-07,14:23,1210
2021-06-07,14:23,5279
2021-06-07,14:24,4107
2021-06-07,14:24,5073
2021-06-07,14:26,2920
2021-06-07,14:27,4643
2021-06-07,14:27,2762
2021-06-07,14:27,3125
2021-06-07,14:28,5323
2021-06-07,14:28,2305
2021-06-07,14:28,1254
2021-06-07,14:28,4924
2021-06-07,14:31,3749
2021-06-07,14:33,5272
2021-06-07,14:33,2212
2021-06-07,14:34,1622
2021-06-07,14:34,2483
2021-06-07,14:34,2808
2021-06-07,14:35,2746
2021-06-07,14:35,1238
2021-06-07,14:36,3880
2021-06-07,14:37,2364
2021-06-07,14:38,5434
2021-06-07,14:40,3831
2021-06-07,14:40,1552
2021-06-07,14:40,4186
2021-06-07,14:41,2367
2021-06-07,14:44,3545
2021-06-07,14:45,1669
2021-06-07,14:46,4997
2021-06-07,14:46,2347
2021-06-07,14:48,1691
2021-06-07,14:50,5332
2021-06-07,14:50,2766
2021-06-07,14:50,1158
2021-06-07,14:50,5192
2021-06-07,14:51,2403
2021-06-07,14:52,2575
2021-06-07,14:52,1056
2021-06-07,14:53,5046
2021-06-07,14:53,3523
2021-06-07,14:53,5315
2021-06-07,14:53,1027
2021-06-07,14:53,1359
2021-06-07,14:53,2471
2021-06-07,14:54,5366
2021-06-07,14:55,2093
2021-06-07,14:56,3362
2021-06-07,14:56,1759
2021-06-07,14:57,4247
2021-06-07,14:58,3178
2021-06-07,14:58,1281
2021-06-07,14:59,2463
2021-06-07,15:00,2539
2021-06-07,15:00,3888
2021-06-07,15:00,4854
2021-06-07,15:03,1271
2021-06-07,15:03,3188
2021-06-07,15:04,2570
2021-06-07,15:05,2424
2021-06-07,15:07,1703
2021-06-07,15:09,4057
2021-06-07,15:10,3933
2021-06-07,15:10,4886
2021-06-07,15:12,3829
2021-06-07,15:14,4243
2021-06-07,15:14,1277
2021-06-07,15:17,2787
2021-06-07,15:17,1587
2021-06-07,15:19,4586
2021-06-07,15:20,5148
2021-06-07,15:21,3399
