Date,Time,Token ID
2021-05-25,08:00,4780
2021-05-25,08:00,1308
2021-05-25,08:00,4928
2021-05-25,08:00,3985
2021-05-25,08:01,1641
2021-05-25,08:01,3580
2021-05-25,08:02,4795
2021-05-25,08:02,5438
2021-05-25,08:02,2706
2021-05-25,08:03,2750
2021-05-25,08:03,5045
2021-05-25,08:04,1242
2021-05-25,08:04,1511
2021-05-25,08:05,2838
2021-05-25,08:06,3986
2021-05-25,08:06,3010
2021-05-25,08:06,3497
2021-05-25,08:07,5247
2021-05-25,08:07,3138
2021-05-25,08:07,2220
2021-05-25,08:08,1300
2021-05-25,08:08,4160
2021-05-25,08:08,1210
2021-05-25,08:09,3325
2021-05-25,08:09,2966
2021-05-25,08:09,5105
2021-05-25,08:10,2935
2021-05-25,08:10,5437
2021-05-25,08:10,4690
2021-05-25,08:10,2131
2021-05-25,08:10,3118
2021-05-25,08:10,4036
2021-05-25,08:10,3642
2021-05-25,08:11,1613
2021-05-25,08:11,2400
2021-05-25,08:11,1165
2021-05-25,08:12,3229
2021-05-25,08:12,5211
2021-05-25,08:12,2283
2021-05-25,08:12,1216
2021-05-25,08:13,3085
2021-05-25,08:15,4978
2021-05-25,08:15,3832
2021-05-25,08:15,5028
2021-05-25,08:16,1357
2021-05-25,08:16,5119
2021-05-25,08:16,4793
2021-05-25,08:16,1744
2021-05-25,08:16,2910
2021-05-25,08:16,2674
2021-05-25,08:16,4269
2021-05-25,08:16,5044
2021-05-25,08:16,3635
2021-05-25,08:17,2390
2021-05-25,08:17,2144
2021-05-25,08:18,1927
2021-05-25,08:18,4163
2021-05-25,08:19,2976
2021-05-25,08:19,4923
2021-05-25,08:19,1045
2021-05-25,08:19,3557
2021-05-25,08:19,3574
2021-05-25,08:19,3693
2021-05-25,08:20,4637
2021-05-25,08:20,2792
2021-05-25,08:21,3433
2021-05-25,08:21,5046
2021-05-25,08:21,1113
2021-05-25,08:21,3350
2021-05-25,08:21,1730
2021-05-25,08:21,5421
2021-05-25,08:21,2466
2021-05-25,08:21,5475
2021-05-25,08:21,4219
2021-05-25,08:21,2128
2021-05-25,08:22,1787
2021-05-25,08:22,3947
2021-05-25,08:23,1778
2021-05-25,08:23,4321
2021-05-25,08:25,4118
2021-05-25,08:25,4247
2021-05-25,08:25,4120
2021-05-25,08:25,4953
2021-05-25,08:26,5318
2021-05-25,08:26,1611
2021-05-25,08:26,3621
2021-05-25,08:26,2482
2021-05-25,08:26,1528
2021-05-25,08:26,5278
2021-05-25,08:27,3006
2021-05-25,08:27,4551
2021-05-25,08:27,2757
2021-05-25,08:27,5012
2021-05-25,08:27,5098
2021-05-25,08:28,1144
2021-05-25,08:29,4513
2021-05-25,08:30,4632
2021-05-25,08:31,3957
2021-05-25,08:31,2311
2021-05-25,08:33,1254
2021-05-25,08:33,3075
2021-05-25,08:33,4359
2021-05-25,08:34,1872
2021-05-25,08:34,5299
2021-05-25,08:34,1314
2021-05-25,08:35,4689
2021-05-25,08:35,4228
2021-05-25,08:36,4169
2021-05-25,08:36,3829
2021-05-25,08:37,5446
2021-05-25,08:37,2580
2021-05-25,08:37,1724
2021-05-25,08:37,2802
2021-05-25,08:37,4534
2021-05-25,08:38,4329
2021-05-25,08:38,3960
2021-05-25,08:39,2217
2021-05-25,08:40,2029
2021-05-25,08:41,3663
2021-05-25,08:41,3414
2021-05-25,08:41,3454
2021-05-25,08:41,5429
2021-05-25,08:41,1332
2021-05-25,08:42,4251
2021-05-25,08:42,2939
2021-05-25,08:42,5326
2021-05-25,08:42,3262
2021-05-25,08:43,2361
2021-05-25,08:44,5403
2021-05-25,08:44,1394
2021-05-25,08:45,4458
2021-05-25,08:45,1238
2021-05-25,08:45,4111
2021-05-25,08:45,3529
2021-05-25,08:46,1695
2021-05-25,08:47,1319
2021-05-25,08:47,3443
2021-05-25,08:47,1058
2021-05-25,08:47,2485
2021-05-25,08:47,2548
2021-05-25,08:47,3956
2021-05-25,08:48,3883
2021-05-25,08:48,4997
2021-05-25,08:48,2043
2021-05-25,08:48,5466
2021-05-25,08:50,1955
2021-05-25,08:50,1691
2021-05-25,08:51,1313
2021-05-25,08:52,5167
2021-05-25,08:52,1833
2021-05-25,08:52,3860
2021-05-25,08:53,1245
2021-05-25,08:53,3459
2021-05-25,08:53,3720
2021-05-25,08:54,5409
2021-05-25,08:54,3084
2021-05-25,08:54,3973
2021-05-25,08:54,4277
2021-05-25,08:55,1419
2021-05-25,08:55,2465
2021-05-25,08:55,4338
2021-05-25,08:55,2808
2021-05-25,08:56,4069
2021-05-25,08:56,3655
2021-05-25,08:56,1290
2021-05-25,08:57,2082
2021-05-25,08:57,4820
2021-05-25,08:57,2001
2021-05-25,08:57,1747
2021-05-25,08:58,3282
2021-05-25,08:58,1206
2021-05-25,08:58,5342
2021-05-25,08:58,3994
2021-05-25,08:59,1365
2021-05-25,09:01,3831
2021-05-25,09:02,2841
2021-05-25,09:02,4410
2021-05-25,09:02,3412
2021-05-25,09:02,2819
2021-05-25,09:03,4726
2021-05-25,09:03,2905
2021-05-25,09:05,5331
2021-05-25,09:05,3747
2021-05-25,09:06,3452
2021-05-25,09:06,2685
2021-05-25,09:06,4373
2021-05-25,09:06,4311
2021-05-25,09:07,5272
