Date,Time,Token ID
2021-06-02,08:00,2808
2021-06-02,08:00,4120
2021-06-02,08:00,3985
2021-06-02,08:00,1978
2021-06-02,08:01,2485
2021-06-02,08:01,3678
2021-06-02,08:02,3453
2021-06-02,08:02,2844
2021-06-02,08:02,3184
2021-06-02,08:02,5046
2021-06-02,08:02,4953
2021-06-02,08:03,1941
2021-06-02,08:04,5342
2021-06-02,08:04,3994
2021-06-02,08:04,4884
2021-06-02,08:06,1747
2021-06-02,08:07,3122
2021-06-02,08:07,2633
2021-06-02,08:07,3075
2021-06-02,08:09,1738
2021-06-02,08:09,3653
2021-06-02,08:11,4434
2021-06-02,08:11,3921
2021-06-02,08:11,2688
2021-06-02,08:12,1314
2021-06-02,08:13,3954
2021-06-02,08:13,1787
2021-06-02,08:14,5328
2021-06-02,08:14,2515
2021-06-02,08:14,4721
2021-06-02,08:15,4793
2021-06-02,08:15,1492
2021-06-02,08:15,5434
2021-06-02,08:15,1032
2021-06-02,08:16,1135
2021-06-02,08:16,1058
2021-06-02,08:17,4088
2021-06-02,08:18,2465
2021-06-02,08:18,2253
2021-06-02,08:19,3806
2021-06-02,08:20,2223
2021-06-02,08:20,1425
2021-06-02,08:21,5429
2021-06-02,08:21,2836
2021-06-02,08:22,5018
2021-06-02,08:22,4944
2021-06-02,08:22,2138
2021-06-02,08:23,1947
2021-06-02,08:23,1417
2021-06-02,08:23,2802
2021-06-02,08:23,5012
2021-06-02,08:23,1588
2021-06-02,08:24,4002
2021-06-02,08:24,3804
2021-06-02,08:24,4686
2021-06-02,08:24,4621
2021-06-02,08:24,2493
2021-06-02,08:25,5044
2021-06-02,08:26,5314
2021-06-02,08:26,5096
2021-06-02,08:26,2313
2021-06-02,08:26,1346
2021-06-02,08:27,2537
2021-06-02,08:27,3498
2021-06-02,08:28,2746
2021-06-02,08:28,2520
2021-06-02,08:28,1286
2021-06-02,08:28,5279
2021-06-02,08:29,2762
2021-06-02,08:30,2029
2021-06-02,08:31,4397
2021-06-02,08:32,2571
2021-06-02,08:32,4145
2021-06-02,08:33,4050
2021-06-02,08:33,1986
2021-06-02,08:33,2511
2021-06-02,08:34,5489
2021-06-02,08:34,5287
2021-06-02,08:34,3273
2021-06-02,08:35,4500
2021-06-02,08:35,1242
2021-06-02,08:35,4457
2021-06-02,08:35,3658
2021-06-02,08:36,2078
2021-06-02,08:36,4728
2021-06-02,08:36,5257
2021-06-02,08:36,2819
2021-06-02,08:36,5474
2021-06-02,08:36,2724
2021-06-02,08:37,4170
2021-06-02,08:37,5247
2021-06-02,08:37,3276
2021-06-02,08:37,4854
2021-06-02,08:38,4928
2021-06-02,08:38,1974
2021-06-02,08:39,3183
2021-06-02,08:39,3699
2021-06-02,08:40,3925
2021-06-02,08:40,3118
2021-06-02,08:41,5055
2021-06-02,08:42,2381
2021-06-02,08:42,4948
2021-06-02,08:42,2361
2021-06-02,08:42,3009
2021-06-02,08:44,3263
2021-06-02,08:45,4285
2021-06-02,08:45,2150
2021-06-02,08:46,4491
2021-06-02,08:46,5180
2021-06-02,08:46,3350
2021-06-02,08:47,1719
2021-06-02,08:47,4798
2021-06-02,08:47,3343
2021-06-02,08:47,3621
2021-06-02,08:47,1359
2021-06-02,08:47,1311
2021-06-02,08:48,4938
2021-06-02,08:48,2539
2021-06-02,08:48,1173
2021-06-02,08:49,2750
2021-06-02,08:49,1622
2021-06-02,08:49,2371
2021-06-02,08:50,2554
2021-06-02,08:50,4806
2021-06-02,08:51,3261
2021-06-02,08:51,3433
2021-06-02,08:51,3860
2021-06-02,08:51,5274
2021-06-02,08:51,3043
2021-06-02,08:52,2827
2021-06-02,08:52,2367
2021-06-02,08:53,4336
2021-06-02,08:53,3693
2021-06-02,08:54,5331
2021-06-02,08:54,2334
2021-06-02,08:54,2001
2021-06-02,08:54,2217
2021-06-02,08:55,3663
2021-06-02,08:55,3986
2021-06-02,08:55,2179
2021-06-02,08:55,2507
2021-06-02,08:55,1305
2021-06-02,08:55,2758
2021-06-02,08:55,4060
2021-06-02,08:56,3207
2021-06-02,08:56,1495
2021-06-02,08:57,1989
2021-06-02,08:57,2044
2021-06-02,08:58,3666
2021-06-02,08:58,4812
2021-06-02,08:58,2025
2021-06-02,08:58,3956
2021-06-02,08:58,5367
2021-06-02,08:59,1379
2021-06-02,08:59,3085
2021-06-02,08:59,4514
2021-06-02,09:00,3098
2021-06-02,09:00,3167
2021-06-02,09:01,1927
2021-06-02,09:02,1357
2021-06-02,09:02,4881
2021-06-02,09:02,5059
2021-06-02,09:02,4669
2021-06-02,09:02,1565
2021-06-02,09:02,1290
2021-06-02,09:02,2311
2021-06-02,09:03,1879
2021-06-02,09:03,3651
2021-06-02,09:03,5288
2021-06-02,09:04,2392
2021-06-02,09:04,2116
2021-06-02,09:05,1621
2021-06-02,09:06,5437
2021-06-02,09:06,5318
2021-06-02,09:06,5014
2021-06-02,09:07,1308
2021-06-02,09:07,1888
2021-06-02,09:08,2175
2021-06-02,09:08,2678
2021-06-02,09:09,3082
2021-06-02,09:10,4269
2021-06-02,09:10,1566
2021-06-02,09:11,4396
2021-06-02,09:12,2270
2021-06-02,09:13,4247
2021-06-02,09:13,2564
2021-06-02,09:14,5315
2021-06-02,09:15,5492
2021-06-02,09:15,1764
2021-06-02,09:15,2008
2021-06-02,09:16,4660
2021-06-02,09:16,4174
2021-06-02,09:16,3574
2021-06-02,09:17,3046
2021-06-02,09:17,1833
2021-06-02,09:18,4923
2021-06-02,09:18,2147
2021-06-02,09:18,3170
2021-06-02,09:19,5068
2021-06-02,09:19,4173
2021-06-02,09:19,1370
2021-06-02,09:20,2692
2021-06-02,09:20,3525
2021-06-02,09:20,2856
2021-06-02,09:20,4776
2021-06-02,09:21,5444
2021-06-02,09:21,1593
2021-06-02,09:22,3901
2021-06-02,09:22,4160
2021-06-02,09:22,1388
2021-06-02,09:23,5245
2021-06-02,09:23,1144
2021-06-02,09:23,2254
2021-06-02,09:23,2951
2021-06-02,09:24,1682
2021-06-02,09:24,2339
2021-06-02,09:24,2884
2021-06-02,09:25,5259
2021-06-02,09:25,1212
2021-06-02,09:25,4481
2021-06-02,09:25,2905
2021-06-02,09:25,4835
2021-06-02,09:25,1165
2021-06-02,09:27,4393
2021-06-02,09:28,4251
2021-06-02,09:28,4030
2021-06-02,09:29,2255
2021-06-02,09:30,3047
2021-06-02,09:31,4911
2021-06-02,09:31,4364
2021-06-02,09:31,2966
2021-06-02,09:31,1295
2021-06-02,09:32,5358
2021-06-02,09:32,1174
2021-06-02,09:32,2288
2021-06-02,09:33,2919
2021-06-02,09:33,2660
2021-06-02,09:34,4279
2021-06-02,09:34,3211
2021-06-02,09:35,1667
2021-06-02,09:35,3336
2021-06-02,09:36,5455
2021-06-02,09:36,3506
2021-06-02,09:37,2086
2021-06-02,09:38,3107
2021-06-02,09:38,4541
2021-06-02,09:38,1332
2021-06-02,09:39,4578
2021-06-02,09:39,2910
2021-06-02,09:40,1641
2021-06-02,09:40,3399
2021-06-02,09:41,3839
2021-06-02,09:41,2236
2021-06-02,09:41,4940
2021-06-02,09:41,3940
2021-06-02,09:41,2624
2021-06-02,09:42,1277
2021-06-02,09:42,2166
2021-06-02,09:42,2395
2021-06-02,09:43,1831
2021-06-02,09:43,2196
2021-06-02,09:43,4586
2021-06-02,09:43,5381
2021-06-02,09:44,1591
2021-06-02,09:44,3715
2021-06-02,09:44,5214
2021-06-02,09:44,3051
2021-06-02,09:44,2043
2021-06-02,09:44,5278
2021-06-02,09:45,3362
2021-06-02,09:45,3135
2021-06-02,09:46,3314
2021-06-02,09:47,1841
2021-06-02,09:48,2841
2021-06-02,09:48,3245
2021-06-02,09:48,5350
2021-06-02,09:48,5232
2021-06-02,09:49,1170
2021-06-02,09:49,2459
2021-06-02,09:49,4707
2021-06-02,09:50,2639
2021-06-02,09:51,3132
2021-06-02,09:52,2854
2021-06-02,09:52,4224
2021-06-02,09:53,1478
2021-06-02,09:53,4321
2021-06-02,09:53,3111
2021-06-02,09:53,3125
2021-06-02,09:54,3880
2021-06-02,09:55,2845
2021-06-02,09:55,4069
2021-06-02,09:56,4820
2021-06-02,09:56,3557
2021-06-02,09:56,2570
2021-06-02,09:56,3775
