Date,Time,Token ID
2021-06-09,13:02,4207
2021-06-09,13:05,2750
2021-06-09,13:05,4707
2021-06-09,13:06,4978
2021-06-09,13:06,5207
2021-06-09,13:08,1103
2021-06-09,13:08,5326
2021-06-09,13:10,2570
2021-06-09,13:11,1271
2021-06-09,13:11,4491
2021-06-09,13:11,5475
2021-06-09,13:13,4856
2021-06-09,13:14,4227
2021-06-09,13:15,1679
2021-06-09,13:15,4393
2021-06-09,13:15,1528
2021-06-09,13:16,3780
2021-06-09,13:17,1055
2021-06-09,13:17,5028
2021-06-09,13:19,3687
2021-06-09,13:21,4838
2021-06-09,13:22,3350
2021-06-09,13:22,3211
2021-06-09,13:23,5078
2021-06-09,13:23,1308
2021-06-09,13:23,1417
2021-06-09,13:23,3247
2021-06-09,13:26,2488
2021-06-09,13:26,4690
2021-06-09,13:28,5279
2021-06-09,13:29,1591
2021-06-09,13:29,2772
2021-06-09,13:29,2223
2021-06-09,13:29,2168
2021-06-09,13:30,1833
2021-06-09,13:31,2371
2021-06-09,13:32,3452
2021-06-09,13:33,1223
2021-06-09,13:33,1313
2021-06-09,13:33,3921
2021-06-09,13:34,2899
2021-06-09,13:35,2925
2021-06-09,13:35,2150
2021-06-09,13:37,3806
2021-06-09,13:37,2006
2021-06-09,13:38,1651
2021-06-09,13:39,4780
2021-06-09,13:39,5381
2021-06-09,13:39,2492
2021-06-09,13:40,2758
2021-06-09,13:40,3128
2021-06-09,13:41,2683
2021-06-09,13:43,2854
2021-06-09,13:43,1787
2021-06-09,13:43,1042
2021-06-09,13:44,4170
2021-06-09,13:44,2660
2021-06-09,13:45,3747
2021-06-09,13:45,5014
2021-06-09,13:46,5148
2021-06-09,13:49,2807
2021-06-09,13:49,2313
2021-06-09,13:50,4405
2021-06-09,13:50,2369
2021-06-09,13:51,4551
2021-06-09,13:51,1214
2021-06-09,13:51,3676
2021-06-09,13:53,3118
2021-06-09,13:53,2412
2021-06-09,13:55,1656
2021-06-09,13:56,5444
2021-06-09,13:56,4392
2021-06-09,13:57,2845
2021-06-09,13:58,2543
2021-06-09,13:59,5045
2021-06-09,14:01,4695
2021-06-09,14:02,2008
2021-06-09,14:03,2173
2021-06-09,14:04,1955
2021-06-09,14:04,5151
2021-06-09,14:04,2043
2021-06-09,14:05,2381
2021-06-09,14:06,3410
2021-06-09,14:07,5061
2021-06-09,14:07,3665
2021-06-09,14:11,5461
2021-06-09,14:11,2290
2021-06-09,14:16,1607
2021-06-09,14:17,1978
2021-06-09,14:18,4008
2021-06-09,14:19,3075
2021-06-09,14:21,1719
2021-06-09,14:21,2131
2021-06-09,14:21,4691
2021-06-09,14:23,3545
2021-06-09,14:23,3135
2021-06-09,14:24,3443
2021-06-09,14:25,5473
2021-06-09,14:25,1166
2021-06-09,14:25,2288
2021-06-09,14:25,2065
2021-06-09,14:26,1194
2021-06-09,14:26,2123
2021-06-09,14:27,3832
2021-06-09,14:27,4517
2021-06-09,14:27,4397
2021-06-09,14:28,3591
2021-06-09,14:29,1490
2021-06-09,14:29,2987
2021-06-09,14:30,2895
2021-06-09,14:30,5367
2021-06-09,14:31,4131
2021-06-09,14:32,2179
2021-06-09,14:33,4060
2021-06-09,14:33,5278
2021-06-09,14:33,3731
2021-06-09,14:33,4565
2021-06-09,14:34,4057
2021-06-09,14:35,5448
2021-06-09,14:36,2976
2021-06-09,14:36,4546
2021-06-09,14:38,4795
2021-06-09,14:38,2724
2021-06-09,14:40,2993
2021-06-09,14:40,4728
2021-06-09,14:41,1394
2021-06-09,14:42,1613
2021-06-09,14:43,3857
2021-06-09,14:43,3973
2021-06-09,14:44,3651
2021-06-09,14:44,5349
2021-06-09,14:45,1158
2021-06-09,14:46,3981
2021-06-09,14:47,4329
2021-06-09,14:47,2142
2021-06-09,14:47,1346
2021-06-09,14:48,4184
2021-06-09,14:49,4798
2021-06-09,14:50,2400
2021-06-09,14:51,1242
2021-06-09,14:51,3459
2021-06-09,14:54,2077
2021-06-09,14:54,1554
2021-06-09,14:55,4174
2021-06-09,14:56,3313
2021-06-09,14:56,4940
2021-06-09,14:57,2055
2021-06-09,14:58,1157
2021-06-09,14:59,2649
2021-06-09,14:59,4686
2021-06-09,14:59,1764
2021-06-09,14:59,3043
2021-06-09,14:59,4872
2021-06-09,15:00,1170
2021-06-09,15:00,2253
2021-06-09,15:01,2364
2021-06-09,15:01,5497
2021-06-09,15:02,1703
2021-06-09,15:02,5403
2021-06-09,15:04,2858
2021-06-09,15:07,3389
2021-06-09,15:08,1948
2021-06-09,15:08,1145
2021-06-09,15:09,3314
2021-06-09,15:09,3385
2021-06-09,15:09,2966
2021-06-09,15:10,3557
2021-06-09,15:10,2674
2021-06-09,15:11,2085
2021-06-09,15:12,1759
2021-06-09,15:13,2339
2021-06-09,15:13,4651
2021-06-09,15:13,1295
2021-06-09,15:15,2469
2021-06-09,15:15,3306
2021-06-09,15:16,4669
2021-06-09,15:16,1286
2021-06-09,15:18,2617
2021-06-09,15:20,2094
2021-06-09,15:21,1254
2021-06-09,15:21,5257
2021-06-09,15:21,4678
2021-06-09,15:21,1691
2021-06-09,15:22,4224
2021-06-09,15:22,3162
2021-06-09,15:23,1173
2021-06-09,15:24,4002
2021-06-09,15:24,4812
2021-06-09,15:25,1337
2021-06-09,15:25,2808
2021-06-09,15:25,1499
2021-06-09,15:26,5297
2021-06-09,15:30,3933
2021-06-09,15:31,4457
2021-06-09,15:33,5246
2021-06-09,15:33,4579
2021-06-09,15:35,1927
2021-06-09,15:35,3245
2021-06-09,15:35,3669
2021-06-09,15:36,2539
2021-06-09,15:37,2725
2021-06-09,15:38,3839
2021-06-09,15:41,5046
2021-06-09,15:43,3122
2021-06-09,15:43,3888
2021-06-09,15:43,4806
2021-06-09,15:45,1620
2021-06-09,15:45,4396
2021-06-09,15:46,1083
2021-06-09,15:48,3138
2021-06-09,15:49,4307
2021-06-09,15:49,1593
2021-06-09,15:49,2025
2021-06-09,15:52,1468
2021-06-09,15:52,3868
2021-06-09,15:52,2238
2021-06-09,15:54,1436
2021-06-09,15:54,3117
2021-06-09,15:55,1027
2021-06-09,15:56,2220
2021-06-09,15:57,2746
2021-06-09,15:57,2633
2021-06-09,16:00,5259
2021-06-09,16:01,4282
2021-06-09,16:01,4118
2021-06-09,16:02,4726
2021-06-09,16:02,2779
2021-06-09,16:03,3401
2021-06-09,16:04,3825
2021-06-09,16:06,2082
2021-06-09,16:06,5437
2021-06-09,16:06,5247
