Date,Time,Token ID
2021-06-15,13:00,5403
2021-06-15,13:02,2783
2021-06-15,13:02,3094
2021-06-15,13:02,4060
2021-06-15,13:03,2515
2021-06-15,13:05,5461
2021-06-15,13:07,3261
2021-06-15,13:07,4497
2021-06-15,13:07,4163
2021-06-15,13:08,3249
2021-06-15,13:09,3385
2021-06-15,13:10,3414
2021-06-15,13:10,4296
2021-06-15,13:10,2175
2021-06-15,13:10,4534
2021-06-15,13:11,5055
2021-06-15,13:11,5247
2021-06-15,13:11,1825
2021-06-15,13:11,3222
2021-06-15,13:13,3714
2021-06-15,13:13,1706
2021-06-15,13:14,4414
2021-06-15,13:16,2236
2021-06-15,13:16,4096
2021-06-15,13:17,5314
2021-06-15,13:18,3513
2021-06-15,13:19,2899
2021-06-15,13:20,3985
2021-06-15,13:22,3459
2021-06-15,13:24,3399
2021-06-15,13:25,3125
2021-06-15,13:26,4543
2021-06-15,13:31,4243
2021-06-15,13:31,1359
2021-06-15,13:34,2856
2021-06-15,13:35,1056
2021-06-15,13:36,2006
2021-06-15,13:36,2595
2021-06-15,13:37,2196
2021-06-15,13:37,1787
2021-06-15,13:39,4457
2021-06-15,13:39,2717
2021-06-15,13:41,3229
2021-06-15,13:42,5448
2021-06-15,13:46,2992
2021-06-15,13:46,3658
2021-06-15,13:47,4578
2021-06-15,13:47,1622
2021-06-15,13:47,5180
2021-06-15,13:47,1162
2021-06-15,13:47,2361
2021-06-15,13:47,2858
2021-06-15,13:48,4632
2021-06-15,13:48,4936
2021-06-15,13:51,1245
2021-06-15,13:51,1166
2021-06-15,13:52,2078
2021-06-15,13:52,3687
2021-06-15,13:54,2459
2021-06-15,13:56,1499
2021-06-15,13:56,1566
2021-06-15,13:57,4819
2021-06-15,13:58,1779
2021-06-15,13:58,2501
2021-06-15,14:01,2424
2021-06-15,14:02,4213
2021-06-15,14:02,3009
2021-06-15,14:02,1286
2021-06-15,14:03,2168
2021-06-15,14:04,3806
2021-06-15,14:05,4186
2021-06-15,14:06,5409
2021-06-15,14:06,4490
2021-06-15,14:08,3263
2021-06-15,14:09,1703
2021-06-15,14:10,1495
2021-06-15,14:10,4873
2021-06-15,14:11,4690
2021-06-15,14:14,4405
2021-06-15,14:14,5326
2021-06-15,14:14,1759
2021-06-15,14:16,1438
2021-06-15,14:16,3603
2021-06-15,14:17,4706
2021-06-15,14:18,2001
2021-06-15,14:19,2883
2021-06-15,14:19,1216
2021-06-15,14:19,2520
2021-06-15,14:21,3839
2021-06-15,14:21,2554
2021-06-15,14:21,4731
2021-06-15,14:22,1989
2021-06-15,14:22,1206
2021-06-15,14:23,1791
2021-06-15,14:26,1314
2021-06-15,14:27,1187
2021-06-15,14:28,3183
2021-06-15,14:28,4267
2021-06-15,14:28,2919
2021-06-15,14:29,1647
2021-06-15,14:32,3857
2021-06-15,14:33,4394
2021-06-15,14:34,3525
2021-06-15,14:35,3775
2021-06-15,14:36,1724
2021-06-15,14:38,4695
2021-06-15,14:38,1695
2021-06-15,14:38,4277
2021-06-15,14:38,4517
2021-06-15,14:38,5278
2021-06-15,14:39,2649
2021-06-15,14:39,3054
2021-06-15,14:39,5132
2021-06-15,14:39,3350
2021-06-15,14:40,3452
2021-06-15,14:40,2238
2021-06-15,14:41,4726
2021-06-15,14:41,2283
2021-06-15,14:41,1666
2021-06-15,14:42,3720
2021-06-15,14:44,4036
2021-06-15,14:45,4336
2021-06-15,14:45,5446
2021-06-15,14:45,2688
2021-06-15,14:45,3382
2021-06-15,14:46,3343
2021-06-15,14:48,2787
2021-06-15,14:48,4776
2021-06-15,14:48,2253
2021-06-15,14:50,2381
2021-06-15,14:50,1388
2021-06-15,14:51,1764
2021-06-15,14:51,3764
2021-06-15,14:52,4660
2021-06-15,14:54,3947
2021-06-15,14:54,3035
2021-06-15,14:55,4911
2021-06-15,14:55,1281
2021-06-15,14:55,2966
2021-06-15,14:57,4269
2021-06-15,14:58,1045
2021-06-15,14:59,2624
2021-06-15,15:00,5491
2021-06-15,15:02,1682
