Date,Time,Token ID
2021-05-26,13:01,2347
2021-05-26,13:02,1613
2021-05-26,13:03,4393
2021-05-26,13:03,3242
2021-05-26,13:04,5278
2021-05-26,13:07,2543
2021-05-26,13:07,3678
2021-05-26,13:08,3940
2021-05-26,13:09,1927
2021-05-26,13:09,1492
2021-05-26,13:10,4036
2021-05-26,13:10,1214
2021-05-26,13:10,5326
2021-05-26,13:10,2431
2021-05-26,13:13,1305
2021-05-26,13:13,1415
2021-05-26,13:16,1841
2021-05-26,13:16,2088
2021-05-26,13:17,3162
2021-05-26,13:18,3954
2021-05-26,13:18,5314
2021-05-26,13:18,3393
2021-05-26,13:18,4111
2021-05-26,13:18,5299
2021-05-26,13:20,1157
2021-05-26,13:22,1858
2021-05-26,13:22,2360
2021-05-26,13:22,3111
2021-05-26,13:23,3812
2021-05-26,13:27,2237
2021-05-26,13:28,3780
2021-05-26,13:29,4397
2021-05-26,13:31,4489
2021-05-26,13:32,1611
2021-05-26,13:32,3410
2021-05-26,13:34,2459
2021-05-26,13:35,1724
2021-05-26,13:35,4621
2021-05-26,13:36,3665
2021-05-26,13:36,2595
2021-05-26,13:38,1598
2021-05-26,13:38,4578
2021-05-26,13:38,1032
2021-05-26,13:39,4850
2021-05-26,13:40,4660
2021-05-26,13:41,3551
2021-05-26,13:43,1948
2021-05-26,13:43,1764
2021-05-26,13:45,2700
2021-05-26,13:45,3027
2021-05-26,13:45,4294
2021-05-26,13:46,2976
2021-05-26,13:47,1245
2021-05-26,13:47,2008
2021-05-26,13:48,3655
2021-05-26,13:48,1122
2021-05-26,13:49,2993
2021-05-26,13:49,3006
2021-05-26,13:51,2075
2021-05-26,13:51,1888
2021-05-26,13:51,3728
2021-05-26,13:52,3584
2021-05-26,13:52,2929
2021-05-26,13:54,1913
2021-05-26,13:54,5118
2021-05-26,13:57,1314
2021-05-26,13:58,5455
2021-05-26,13:59,5078
2021-05-26,13:59,2942
2021-05-26,14:00,3941
2021-05-26,14:01,4497
2021-05-26,14:03,2539
2021-05-26,14:04,3082
2021-05-26,14:04,3806
2021-05-26,14:04,1528
2021-05-26,14:05,2424
2021-05-26,14:06,4327
2021-05-26,14:06,1417
2021-05-26,14:06,2772
2021-05-26,14:07,1875
2021-05-26,14:07,5211
2021-05-26,14:07,1793
2021-05-26,14:08,4923
2021-05-26,14:08,3051
2021-05-26,14:09,5098
2021-05-26,14:09,2895
2021-05-26,14:10,5489
2021-05-26,14:10,3054
2021-05-26,14:10,2951
2021-05-26,14:11,4707
2021-05-26,14:13,4224
2021-05-26,14:14,5148
2021-05-26,14:16,1651
2021-05-26,14:17,4129
2021-05-26,14:17,1554
2021-05-26,14:17,4577
2021-05-26,14:18,1425
2021-05-26,14:18,4392
2021-05-26,14:19,2841
2021-05-26,14:19,3128
2021-05-26,14:21,1359
2021-05-26,14:21,2025
2021-05-26,14:21,3072
2021-05-26,14:22,2395
2021-05-26,14:22,2792
2021-05-26,14:24,3832
2021-05-26,14:25,5350
2021-05-26,14:25,4414
2021-05-26,14:25,1346
2021-05-26,14:25,1311
2021-05-26,14:26,3443
2021-05-26,14:26,4251
2021-05-26,14:27,5409
2021-05-26,14:27,5272
2021-05-26,14:30,3498
2021-05-26,14:31,2668
2021-05-26,14:31,4686
2021-05-26,14:31,1281
2021-05-26,14:32,5010
2021-05-26,14:33,4798
2021-05-26,14:33,5425
2021-05-26,14:34,4978
2021-05-26,14:34,2819
2021-05-26,14:35,3506
2021-05-26,14:36,2463
2021-05-26,14:37,2683
